    0.625000E-01    0.000000E+00    0.000000E+00    0.000000E+00
    0.187500E+00    0.000000E+00    0.000000E+00    0.000000E+00
    0.312500E+00    0.000000E+00    0.000000E+00    0.000000E+00
    0.437500E+00    0.000000E+00    0.000000E+00    0.000000E+00
    0.562500E+00    0.000000E+00    0.000000E+00    0.000000E+00
    0.687500E+00    0.000000E+00    0.000000E+00    0.000000E+00
    0.812500E+00    0.000000E+00    0.000000E+00    0.000000E+00
    0.937500E+00    0.000000E+00    0.000000E+00    0.000000E+00
    0.106250E+01    0.000000E+00    0.000000E+00    0.000000E+00
    0.118750E+01    0.000000E+00    0.000000E+00    0.000000E+00
    0.131250E+01    0.000000E+00    0.000000E+00    0.000000E+00
    0.143750E+01    0.000000E+00    0.000000E+00    0.000000E+00
    0.156250E+01    0.000000E+00    0.000000E+00    0.000000E+00
    0.168750E+01    0.000000E+00    0.000000E+00    0.000000E+00
    0.181250E+01    0.000000E+00    0.000000E+00    0.000000E+00
    0.193750E+01    0.000000E+00    0.000000E+00    0.000000E+00
    0.206250E+01    0.000000E+00    0.000000E+00    0.000000E+00
    0.218750E+01    0.000000E+00    0.000000E+00    0.000000E+00
    0.231250E+01    0.000000E+00    0.000000E+00    0.000000E+00
    0.243750E+01    0.000000E+00    0.000000E+00    0.000000E+00
    0.256250E+01    0.000000E+00    0.000000E+00    0.000000E+00
    0.268750E+01    0.000000E+00    0.000000E+00    0.000000E+00
    0.281250E+01    0.000000E+00    0.000000E+00    0.000000E+00
    0.293750E+01    0.000000E+00    0.000000E+00    0.000000E+00
    0.306250E+01    0.000000E+00    0.000000E+00    0.000000E+00
    0.318750E+01    0.000000E+00    0.000000E+00    0.000000E+00
    0.331250E+01    0.000000E+00    0.000000E+00    0.000000E+00
    0.343750E+01    0.000000E+00    0.000000E+00    0.000000E+00
    0.356250E+01    0.000000E+00    0.000000E+00    0.000000E+00
    0.368750E+01    0.000000E+00    0.000000E+00    0.000000E+00
    0.381250E+01    0.000000E+00    0.000000E+00    0.000000E+00
    0.393750E+01    0.000000E+00    0.000000E+00    0.000000E+00
    0.406250E+01    0.000000E+00    0.000000E+00    0.000000E+00
    0.418750E+01    0.000000E+00    0.000000E+00    0.000000E+00
    0.431250E+01    0.000000E+00    0.000000E+00    0.000000E+00
    0.443750E+01    0.000000E+00    0.000000E+00    0.000000E+00
    0.456250E+01    0.000000E+00    0.000000E+00    0.000000E+00
    0.468750E+01    0.000000E+00    0.000000E+00    0.000000E+00
    0.481250E+01    0.000000E+00    0.000000E+00    0.000000E+00
    0.493750E+01    0.000000E+00    0.000000E+00    0.000000E+00
    0.506250E+01    0.000000E+00    0.000000E+00    0.000000E+00
    0.518750E+01    0.000000E+00    0.000000E+00    0.000000E+00
    0.531250E+01    0.000000E+00    0.000000E+00    0.000000E+00
    0.543750E+01    0.000000E+00    0.000000E+00    0.000000E+00
    0.556250E+01    0.000000E+00    0.000000E+00    0.000000E+00
    0.568750E+01    0.000000E+00    0.000000E+00    0.000000E+00
    0.581250E+01    0.000000E+00    0.000000E+00    0.000000E+00
    0.593750E+01    0.000000E+00    0.000000E+00    0.000000E+00
    0.606250E+01    0.000000E+00    0.000000E+00    0.000000E+00
    0.618750E+01    0.000000E+00    0.000000E+00    0.000000E+00
    0.631250E+01    0.000000E+00    0.000000E+00    0.000000E+00
    0.643750E+01    0.000000E+00    0.000000E+00    0.000000E+00
    0.656250E+01    0.000000E+00    0.000000E+00    0.000000E+00
    0.668750E+01    0.000000E+00    0.000000E+00    0.000000E+00
    0.681250E+01    0.000000E+00    0.000000E+00    0.000000E+00
    0.693750E+01    0.000000E+00    0.000000E+00    0.000000E+00
    0.706250E+01    0.000000E+00    0.000000E+00    0.000000E+00
    0.718750E+01    0.000000E+00    0.000000E+00    0.000000E+00
    0.731250E+01    0.000000E+00    0.000000E+00    0.000000E+00
    0.743750E+01    0.000000E+00    0.000000E+00    0.000000E+00
    0.756250E+01    0.000000E+00    0.000000E+00    0.000000E+00
    0.768750E+01    0.000000E+00    0.000000E+00    0.000000E+00
    0.781250E+01    0.000000E+00    0.000000E+00    0.000000E+00
    0.793750E+01    0.000000E+00    0.000000E+00    0.000000E+00
    0.806250E+01    0.000000E+00    0.000000E+00    0.000000E+00
    0.818750E+01    0.000000E+00    0.000000E+00    0.000000E+00
    0.831250E+01    0.000000E+00    0.000000E+00    0.000000E+00
    0.843750E+01    0.000000E+00    0.000000E+00    0.000000E+00
    0.856250E+01    0.000000E+00    0.000000E+00    0.000000E+00
    0.868750E+01    0.000000E+00    0.000000E+00    0.000000E+00
    0.881250E+01    0.000000E+00    0.000000E+00    0.000000E+00
    0.893750E+01    0.000000E+00    0.000000E+00    0.000000E+00
    0.906250E+01    0.000000E+00    0.000000E+00    0.000000E+00
    0.918750E+01    0.000000E+00    0.000000E+00    0.000000E+00
    0.931250E+01    0.000000E+00    0.000000E+00    0.000000E+00
    0.943750E+01    0.000000E+00    0.000000E+00    0.000000E+00
    0.956250E+01    0.000000E+00    0.000000E+00    0.000000E+00
    0.968750E+01    0.000000E+00    0.000000E+00    0.000000E+00
    0.981250E+01    0.000000E+00    0.000000E+00    0.000000E+00
    0.993750E+01    0.000000E+00    0.000000E+00    0.000000E+00
    0.100625E+02    0.000000E+00    0.000000E+00    0.000000E+00
    0.101875E+02    0.000000E+00    0.000000E+00    0.000000E+00
    0.103125E+02    0.000000E+00    0.000000E+00    0.000000E+00
    0.104375E+02    0.000000E+00    0.000000E+00    0.000000E+00
    0.105625E+02    0.000000E+00    0.000000E+00    0.000000E+00
    0.106875E+02    0.000000E+00    0.000000E+00    0.000000E+00
    0.108125E+02    0.000000E+00    0.000000E+00    0.000000E+00
    0.109375E+02    0.000000E+00    0.000000E+00    0.000000E+00
    0.110625E+02    0.000000E+00    0.000000E+00    0.000000E+00
    0.111875E+02    0.000000E+00    0.000000E+00    0.000000E+00
    0.113125E+02    0.000000E+00    0.000000E+00    0.000000E+00
    0.114375E+02    0.000000E+00    0.000000E+00    0.000000E+00
    0.115625E+02    0.000000E+00    0.000000E+00    0.000000E+00
    0.116875E+02    0.000000E+00    0.000000E+00    0.000000E+00
    0.118125E+02    0.000000E+00    0.000000E+00    0.000000E+00
    0.119375E+02    0.000000E+00    0.000000E+00    0.000000E+00
    0.120625E+02    0.000000E+00    0.000000E+00    0.000000E+00
    0.121875E+02    0.000000E+00    0.000000E+00    0.000000E+00
    0.123125E+02    0.000000E+00    0.000000E+00    0.000000E+00
    0.124375E+02    0.000000E+00    0.000000E+00    0.000000E+00
    0.125625E+02    0.000000E+00    0.000000E+00    0.000000E+00
    0.126875E+02    0.000000E+00    0.000000E+00    0.000000E+00
    0.128125E+02    0.000000E+00    0.000000E+00    0.000000E+00
    0.129375E+02    0.000000E+00    0.000000E+00    0.000000E+00
    0.130625E+02    0.000000E+00    0.000000E+00    0.000000E+00
    0.131875E+02    0.000000E+00    0.000000E+00    0.000000E+00
    0.133125E+02    0.000000E+00    0.000000E+00    0.000000E+00
    0.134375E+02    0.000000E+00    0.000000E+00    0.000000E+00
    0.135625E+02    0.000000E+00    0.000000E+00    0.000000E+00
    0.136875E+02    0.000000E+00    0.000000E+00    0.000000E+00
    0.138125E+02    0.000000E+00    0.000000E+00    0.000000E+00
    0.139375E+02    0.000000E+00    0.000000E+00    0.000000E+00
    0.140625E+02    0.000000E+00    0.000000E+00    0.000000E+00
    0.141875E+02    0.000000E+00    0.000000E+00    0.000000E+00
    0.143125E+02    0.000000E+00    0.000000E+00    0.000000E+00
    0.144375E+02    0.000000E+00    0.000000E+00    0.000000E+00
    0.145625E+02    0.000000E+00    0.000000E+00    0.000000E+00
    0.146875E+02    0.000000E+00    0.000000E+00    0.000000E+00
    0.148125E+02    0.000000E+00    0.000000E+00    0.000000E+00
    0.149375E+02    0.000000E+00    0.000000E+00    0.000000E+00
    0.150625E+02    0.000000E+00    0.000000E+00    0.000000E+00
    0.151875E+02    0.000000E+00    0.000000E+00    0.000000E+00
    0.153125E+02    0.000000E+00    0.000000E+00    0.000000E+00
    0.154375E+02    0.000000E+00    0.000000E+00    0.000000E+00
    0.155625E+02    0.000000E+00    0.000000E+00    0.000000E+00
    0.156875E+02    0.000000E+00    0.000000E+00    0.000000E+00
    0.158125E+02    0.000000E+00    0.000000E+00    0.000000E+00
    0.159375E+02    0.000000E+00    0.000000E+00    0.000000E+00
    0.160625E+02    0.000000E+00    0.000000E+00    0.000000E+00
    0.161875E+02    0.000000E+00    0.000000E+00    0.000000E+00
    0.163125E+02    0.000000E+00    0.000000E+00    0.000000E+00
    0.164375E+02    0.000000E+00    0.000000E+00    0.000000E+00
    0.165625E+02    0.000000E+00    0.000000E+00    0.000000E+00
    0.166875E+02    0.000000E+00    0.000000E+00    0.000000E+00
    0.168125E+02    0.000000E+00    0.000000E+00    0.000000E+00
    0.169375E+02    0.000000E+00    0.000000E+00    0.000000E+00
    0.170625E+02    0.000000E+00    0.000000E+00    0.000000E+00
    0.171875E+02    0.000000E+00    0.000000E+00    0.000000E+00
    0.173125E+02    0.000000E+00    0.000000E+00    0.000000E+00
    0.174375E+02    0.000000E+00    0.000000E+00    0.000000E+00
    0.175625E+02    0.000000E+00    0.000000E+00    0.000000E+00
